breath_id,time_step,u_in,pressure
1902,0.031933307647705,54.0973115482328,10.196224723044526
1902,0.0638802051544189,46.95050921972644,12.164684795678577
1902,0.0957839488983154,39.81336076801743,19.124597195348983
1902,0.1287598609924316,32.43635881378001,22.00698515884884
1902,0.160764455795288,25.27664909198661,23.342725922421952
1902,0.1926987171173095,18.13267358928278,23.83484094058045
1902,0.2246825695037841,10.977604128712407,23.83484094058045
1902,0.2576601505279541,3.6002288201237107,23.62393450422682
1902,0.2896010875701904,0.0,22.63970446790979
1902,0.3214302062988281,0.0,21.72577657704397
1902,0.3533499240875244,0.0,21.72577657704397
1902,0.3862733840942383,0.0,21.585172286141542
1902,0.4182758331298828,0.0,21.585172286141542
1902,0.450261116027832,0.0,21.514870140690338
1902,0.482213020324707,0.0,21.44456799523911
1902,0.5151090621948242,0.0,21.3742658497879
1902,0.5470764636993408,0.0,21.233661558885466
1902,0.5790679454803467,0.0,21.09305726798303
1902,0.6108627319335938,0.0,21.233661558885466
1902,0.6436762809753418,0.0,21.09305726798303
1902,0.6754930019378662,0.0,21.09305726798303
1902,0.7073626518249512,0.0,20.9524529770806
1902,0.7391729354858398,0.0,20.811848686178177
1902,0.7719905376434326,0.0,20.811848686178177
1902,0.8039498329162598,0.0,20.811848686178177
1902,0.8358762264251709,0.0,20.811848686178177
1902,0.8678762912750244,0.0,20.74154654072695
1902,0.900728702545166,0.0,20.67124439527574
1902,0.932565450668335,0.0,20.74154654072695
1902,0.9644608497619628,0.0,20.530640104373305
1902,0.9964325428009032,0.0,20.530640104373305
1902,1.0292270183563232,0.0,20.249431522568432
1902,1.061213493347168,0.0,10.899246177556687
1902,1.093092441558838,0.0,8.860483959471429
1902,1.1250433921813965,0.0,7.032628177739799
1902,1.1579794883728027,0.0,7.524743195898315
1902,1.1899135112762451,0.0,5.626585268715476
1902,1.2219054698944092,0.0,6.259304577776412
1902,1.2538704872131348,0.0,5.9780959959715565
1902,1.2868108749389648,0.0,5.696887414166685
1902,1.3187813758850098,0.0,5.9780959959715565
1902,1.3507699966430664,0.0,5.767189559617911
1902,1.3827500343322754,0.0,5.696887414166685
1902,1.415611743927002,0.0,5.696887414166685
1902,1.4476253986358645,0.0,5.696887414166685
1902,1.479410171508789,0.1720815344707965,5.55628312326425
1902,1.5112073421478271,0.8817448677643369,5.55628312326425
1902,1.5440044403076172,1.5046130975443677,5.696887414166685
1902,1.5759575366973877,2.0207291501666766,5.907793850520346
1902,1.6079275608062744,2.460852312111477,6.189002432325218
1902,1.6396493911743164,2.8332695702207467,6.259304577776412
1902,1.6724369525909424,3.160890458129661,6.470211014130073
1902,1.7043952941894531,3.432487760396951,6.470211014130073
1902,1.7363247871398926,3.6637832003966695,5.907793850520346
1902,1.768287181854248,3.8611370373009857,6.399908868678847
1902,1.801140308380127,4.03365587302168,5.55628312326425
1902,1.8330745697021484,4.176265142481771,6.259304577776412
1902,1.8649282455444336,4.297545715208251,6.399908868678847
1902,1.896874189376831,4.401246134353471,6.048398141422782
1902,1.9297008514404297,4.491880175593208,6.118700286873992
1902,1.9617393016815183,4.567092082650872,6.329606723227637
1902,1.993701457977295,4.631030397758982,6.048398141422782
1902,2.025672435760498,4.685539216698524,5.907793850520346
1902,2.0585975646972656,4.733270848868055,5.907793850520346
1902,2.0905585289001465,4.772664043655216,5.767189559617911
1902,2.122515916824341,4.806235797715342,6.118700286873992
1902,2.1545000076293945,4.834871903746179,5.9780959959715565
1902,2.187228918075561,4.85979902044655,5.9780959959715565
1902,2.219198703765869,4.880510555974677,6.259304577776412
1902,2.2511768341064453,4.898166677735206,5.907793850520346
1902,2.283107280731201,4.9131931836355776,6.048398141422782
1902,2.315969705581665,4.926346399828859,6.118700286873992
1902,2.3479344844818115,4.9372254881157644,5.837491705069121
1902,2.3799068927764893,4.946499709280282,6.118700286873992
1902,2.411898136138916,4.954408063438681,6.048398141422782
1902,2.444709539413452,4.961306413812338,5.767189559617911
1902,2.4765965938568115,4.967008875112264,6.118700286873992
1902,2.508543014526367,4.97187928539961,6.048398141422782
1902,2.5404670238494877,4.976028001200046,5.907793850520346
1903,0.0,19.212476956124,6.259304577776412
1903,0.0319490432739257,27.929271080947228,8.016858214056832
1903,0.0638558864593505,25.93021212414547,10.688339741203045
1903,0.0958578586578369,23.23290565104054,13.92223843195898
1903,0.1286931037902832,23.314732294708566,14.34405130466627
1903,0.1606941223144531,21.6759705917316,16.38281352275156
1903,0.1926360130310058,20.313348015621497,18.070065013580734
1903,0.2245402336120605,20.3285032491489,18.35127359538561
1903,0.2573986053466797,18.585756715179983,20.319733668019644
1903,0.2893025875091553,17.126326815698437,21.936683013397623
1903,0.3212409019470215,17.057309912745193,22.147589449751276
1903,0.3531880378723144,15.525210938040445,23.76453879512926
1903,0.3860840797424316,14.230219252202684,25.100279558702358
1903,0.4180653095245361,14.05020754491333,25.311185995056
1903,0.4499824047088623,12.630963300406728,26.71722890408034
1903,0.4819455146789551,11.387495801249674,27.912365376751
1903,0.5147387981414795,11.485892873453276,27.771761085848567
1903,0.546689510345459,9.926557942968916,29.2481061403241
1903,0.5786137580871582,8.834848373329015,30.23233617664113
1903,0.6105747222900391,9.023366460862718,29.95112759483626
1903,0.6433472633361816,8.845520574314325,31.357170503860583
1903,0.6753220558166504,15.176609959164544,32.20079624927518
1903,0.7072060108184814,20.963941207935715,33.53653701284829
1903,0.7391355037689209,25.211380753593925,36.34862283089694
1903,0.7717857360839844,30.77021065793948,39.2310107943968
1903,0.803692102432251,27.37172767287856,41.8321901760918
1903,0.8356516361236572,20.053700992211358,43.37883737601856
1903,0.8675508499145508,12.749486235259605,43.23823308511612
1903,0.9003012180328369,5.250375953943578,42.95702450331125
1903,0.9321963787078856,0.0,42.39460733970152
1903,0.9641268253326416,0.0,41.69158588518936
1903,0.996056318283081,0.0,41.76188803064059
1903,1.028951644897461,0.0,41.26977301248207
1903,1.0609254837036133,0.0,20.67124439527574
1903,1.0928142070770264,0.0,11.672569777520058
1903,1.124746322631836,0.0,11.180454759361558
1903,1.1575872898101809,0.0,10.33682901394696
1903,1.1895301342010498,0.0,9.915016141239654
1903,1.2214767932891846,0.0,9.211994686727492
1903,1.2534804344177246,0.0,8.930786104922639
1903,1.286180019378662,0.0,9.001088250373863
1903,1.318117618560791,0.0,7.032628177739799
1903,1.350106954574585,0.0,6.681117450483718
1903,1.3820433616638184,0.0,6.962326032288589
1903,1.414827823638916,0.0,6.470211014130073
1903,1.4467592239379885,0.0,6.189002432325218
1903,1.4786498546600342,0.0,6.610815305032508
1903,1.5105631351470947,0.7199735197986695,6.259304577776412
1903,1.543198585510254,1.3643716950742777,6.189002432325218
1903,1.575000286102295,1.898848662411764,6.259304577776412
1903,1.6069340705871582,2.356498089690401,6.048398141422782
1903,1.6388332843780518,2.7462208028237334,5.837491705069121
1903,1.6715455055236816,3.086283152245579,6.118700286873992
1903,1.7034823894500732,3.368723356684264,6.189002432325218
1903,1.7353918552398682,3.60928834787222,6.329606723227637
1903,1.767314910888672,3.814457687201304,6.399908868678847
1903,1.8001644611358645,3.9940296816765217,5.9780959959715565
1903,1.8321259021759035,4.142603355675512,6.048398141422782
1903,1.86408805847168,4.269236513953473,6.259304577776412
1903,1.8959894180297847,4.376977233719471,5.9780959959715565
1903,1.9288010597229004,4.471245176572388,6.048398141422782
1903,1.9607441425323489,4.549296615727525,6.399908868678847
1903,1.9926490783691408,4.61575331337704,6.399908868678847
1903,2.024568796157837,4.67243511078201,5.626585268715476
1903,2.0573346614837646,4.721934459294854,5.767189559617911
1903,2.089261054992676,4.762960954551897,5.767189559617911
1903,2.12119460105896,4.797941522928418,5.41567883236183
1903,2.1531310081481934,4.827762366999164,5.204772396008185
1903,2.185950517654419,4.853828942444267,5.345376686910621
1903,2.2178518772125244,4.875379793370347,5.485980977813056
1903,2.249758243560791,4.893755936484196,5.626585268715476
1903,2.2816641330718994,4.909422169567233,5.9780959959715565
1903,2.314399719238281,4.9230980252939895,5.837491705069121
1903,2.3463222980499268,4.934443087335872,6.118700286873992
1903,2.378217458724976,4.944106792696732,6.329606723227637
1903,2.4101579189300537,4.952356769321173,6.329606723227637
1903,2.442964792251587,4.959564577716919,6.329606723227637
1903,2.4747486114501958,4.965505941424484,6.681117450483718
1903,2.506711483001709,4.970600644973009,6.329606723227637
1903,2.5386133193969727,4.974935222988408,6.470211014130073
1908,0.0,6.108573787662282,6.540513159581282
1908,0.0316741466522216,23.468130781415347,7.31383675954467
1908,0.0632836818695068,20.748510561263704,11.110152613910332
1908,0.09493088722229,11.334140752597037,20.9524529770806
1908,0.1266043186187744,8.757301188514496,23.76453879512926
1908,0.1583046913146972,9.574658949164068,23.202121631519518
1908,0.1899580955505371,9.143675795344356,23.83484094058045
1908,0.221597671508789,7.1732276032053255,25.87360315866574
1908,0.2532680034637451,8.578352550890456,24.60816454054384
1908,0.284879207611084,8.262592289321615,25.029977413251142
1908,0.3164982795715332,6.276824001617464,26.998437485885194
1908,0.3481283187866211,7.601267494445846,25.732998867763307
1908,0.3797237873077392,7.358782484209314,26.01420744956816
1908,0.4113280773162842,5.160764191846553,28.12327181310466
1908,0.4429607391357422,6.641217029213279,26.646926758629117
1908,0.4746599197387695,6.123633789815726,27.13904177678763
1908,0.5062973499298096,4.163097425235516,28.96689755851923
1908,0.5379524230957031,5.676982675826421,27.4202503585925
1908,0.5696020126342773,5.422714522324691,27.63115679494613
1908,0.6012845039367676,3.445118202929014,29.45901257667776
1908,0.6329827308654785,5.017581736821038,27.842063231299797
1908,0.6646256446838379,4.82684375496429,27.982667522202227
1908,0.6962854862213135,2.768478816097533,29.88082544938505
1908,0.7279460430145264,3.735138691177436,28.826293267616823
1908,0.7595727443695068,3.280160068211319,29.17780399487289
1908,0.7911989688873291,2.363520600550657,29.95112759483626
1908,0.8228614330291748,3.718363239933092,28.545084685811958
1908,0.8544921875,2.627468127033339,29.52931472212897
1908,0.8861699104309082,1.3351565518152029,30.654149049348423
1908,0.917820930480957,2.965481968513677,28.96689755851923
1908,0.9494550228118896,1.86917665512414,29.95112759483626
1908,0.9810397624969482,1.466008000538312,30.23233617664113
1908,1.0126636028289795,0.0,28.96689755851923
1908,1.0443017482757568,0.0,28.7559911221656
1908,1.075908660888672,0.0,9.774411850337236
1908,1.1075565814971924,0.0,6.8217217413861535
1908,1.1391642093658447,0.0,7.102930323191009
1908,1.1707887649536133,0.0,7.102930323191009
1908,1.2024545669555664,0.0,7.454441050447105
1908,1.234086990356445,0.0,7.6653474868007505
1908,1.2657160758972168,0.0,6.962326032288589
1908,1.2974154949188232,0.0,6.610815305032508
1908,1.3291189670562744,0.0,7.31383675954467
1908,1.360792636871338,0.0,6.470211014130073
1908,1.3924996852874756,0.0,6.610815305032508
1908,1.4241585731506348,0.0,7.032628177739799
1908,1.4558730125427246,0.0,6.329606723227637
1908,1.4876115322113037,0.0,6.751419595934944
1908,1.5192646980285645,0.680732361560471,6.399908868678847
1908,1.5509231090545654,1.3130712123770916,6.681117450483718
1908,1.5825669765472412,1.852607075449566,6.962326032288589
1908,1.614213943481445,2.313230258381729,7.31383675954467
1908,1.6458828449249268,2.706692439032702,6.610815305032508
1908,1.6776175498962402,3.0431782511109478,7.454441050447105
1908,1.7092759609222412,3.3296560801145034,7.6653474868007505
1908,1.7409718036651611,3.574460509978428,6.681117450483718
1908,1.7727148532867432,3.783673703537972,7.102930323191009
1908,1.80437445640564,3.961749517907812,6.540513159581282
1908,1.836012363433838,4.113658061102559,6.610815305032508
1908,1.8676187992095947,4.243221481398934,7.31383675954467
1908,1.8993008136749268,4.354089751127954,7.102930323191009
1908,1.9309582710266116,4.4486480936860415,7.173232468642234
1908,1.9626414775848389,4.529424110736629,6.259304577776412
1908,1.9943983554840088,4.598513924555998,7.31383675954467
1908,2.026041269302368,4.657264750300324,5.204772396008185
1908,2.057738304138184,4.707497530848596,6.610815305032508
1908,2.0894620418548584,4.75040130213462,6.329606723227637
1908,2.12118935585022,4.787015828739011,6.329606723227637
1908,2.1528308391571045,4.818181227937001,6.540513159581282
1908,2.1845128536224365,4.844817730120153,6.189002432325218
1908,2.216172218322754,4.8675369766719845,6.610815305032508
1908,2.247810125350952,4.886917911473365,6.189002432325218
1908,2.279489755630493,4.903483319269474,6.610815305032508
1908,2.3111937046051025,4.917632074635976,6.189002432325218
1908,2.3428385257720947,4.929685924447182,6.329606723227637
1908,2.3744957447052,4.939979515916807,6.399908868678847
1908,2.406097412109375,4.948751950009767,6.118700286873992
1908,2.437731981277466,4.956249426447762,6.610815305032508
1908,2.4694080352783203,4.962657785135915,6.118700286873992
1908,2.501047849655152,4.968121704684096,6.610815305032508
1909,0.0,0.0,5.9780959959715565
1909,0.0318026542663574,0.7929037400249561,5.345376686910621
1909,0.0644042491912841,2.491484189054449,5.485980977813056
1909,0.0960445404052734,3.878694471038066,6.399908868678847
1909,0.1278421878814697,5.0002859520063625,7.454441050447105
1909,0.1596746444702148,5.765555602304733,9.071390395825071
1909,0.1924519538879394,6.310432469857406,10.125922577593316
1909,0.2240822315216064,6.629282118655135,11.110152613910332
1909,0.2557759284973144,6.816579490778524,11.742871922971284
1909,0.2875819206237793,7.018526582017948,11.60226763206885
1909,0.3203713893890381,7.097087012174082,12.234986941129783
1909,0.3522083759307861,4.775846420525337,13.430123413800478
1909,0.3839547634124756,2.3829920860718463,12.867706250190738
1909,0.4157660007476806,0.2017116540518735,11.672569777520058
1909,0.4483969211578369,0.0,11.742871922971284
1909,0.4801113605499267,0.0,11.60226763206885
1909,0.5118777751922607,0.0,11.531965486617624
1909,0.5435671806335449,0.0,11.321059050263994
1909,0.5762128829956055,0.0,11.110152613910332
1909,0.6079213619232178,0.0,11.039850468459123
1909,0.6396517753601074,0.0,11.039850468459123
1909,0.6713290214538574,1.0832563344580155,10.828944032105476
1909,0.7041728496551514,3.730990675651144,10.969548323007896
1909,0.7358598709106445,6.110187451609125,11.88347621387372
1909,0.7676963806152344,8.221409758301206,13.430123413800478
1909,0.7994294166564941,8.224606234120646,14.836166322824802
1909,0.8320868015289307,7.530664689992827,16.031302795495463
1909,0.8637993335723877,6.959885913415274,15.6797920682394
1909,0.8956100940704346,6.54774225849863,14.976770613727238
1909,0.927476406097412,6.121706393710508,15.187677050080866
1909,0.960205078125,5.659194526150489,15.46888563188574
1909,0.9920034408569336,0.0,15.609489922788171
1909,1.0238070487976074,0.0,14.906468468276012
1909,1.0556001663208008,0.0,9.071390395825071
1909,1.0884134769439695,0.0,6.8217217413861535
1909,1.120091199874878,0.0,5.9780959959715565
1909,1.1519832611083984,0.0,6.329606723227637
1909,1.183835506439209,0.0,5.837491705069121
1909,1.216536045074463,0.0,5.837491705069121
1909,1.248380184173584,0.0,6.399908868678847
1909,1.2801992893218994,0.0,5.907793850520346
1909,1.312007188796997,0.0,6.048398141422782
1909,1.3448731899261477,0.0,5.837491705069121
1909,1.3767220973968506,0.0,5.696887414166685
1909,1.4085233211517334,0.0,5.696887414166685
1909,1.4402379989624023,0.0,5.767189559617911
1909,1.472907781600952,0.0,5.626585268715476
1909,1.5047314167022705,0.6962029836009281,5.626585268715476
1909,1.5364325046539309,1.3270607746661078,5.767189559617911
1909,1.5683012008666992,1.868072156755154,5.767189559617911
1909,1.6010363101959229,2.340938628505827,6.048398141422782
1909,1.6326816082000732,2.7300752012490523,5.9780959959715565
1909,1.6644978523254397,3.063919667576029,6.399908868678847
1909,1.696249008178711,3.3481271534300827,6.399908868678847
1909,1.7289531230926514,3.597313778044776,6.259304577776412
1909,1.7606844902038574,3.803103097902457,5.907793850520346
1909,1.7923862934112549,3.978549907933054,5.837491705069121
1909,1.824174165725708,4.128653955145984,5.626585268715476
1909,1.856828451156616,4.259912985209232,6.610815305032508
1909,1.8885841369628904,4.368568579690227,6.540513159581282
1909,1.9203550815582275,4.461313044383976,6.399908868678847
1909,1.952131986618042,4.540448924776196,5.767189559617911
1909,1.9848527908325195,4.609805212931081,6.189002432325218
1909,2.0167860984802246,4.6673870404995474,5.626585268715476
1909,2.0484907627105717,4.716147082162008,5.696887414166685
1909,2.080140829086304,4.757692912774118,6.048398141422782
1909,2.112797498703003,4.794196356132922,5.9780959959715565
1909,2.1445298194885254,4.824390825717487,6.048398141422782
1909,2.176412582397461,4.850267987841884,5.767189559617911
1909,2.208378791809082,4.872385236761655,6.048398141422782
1909,2.241032838821411,4.891608916670267,5.907793850520346
1909,2.2728419303894043,4.907547003384067,5.907793850520346
1909,2.30453896522522,4.921097319828343,5.9780959959715565
1909,2.336273431777954,4.9326742442702045,5.9780959959715565
1909,2.3690903186798096,4.942862626527048,5.9780959959715565
1909,2.400784730911255,4.951236291004918,5.837491705069121
1909,2.432669878005981,4.95842243858868,6.118700286873992
1909,2.464418888092041,4.964525448432483,5.907793850520346
1909,2.497098684310913,4.969873156014665,6.048398141422782
1909,2.5288290977478027,4.974292969009436,5.837491705069121
1910,0.0,39.20022090054688,6.399908868678847
1910,0.0316019058227539,24.588599684777478,8.157462504959266
1910,0.0633707046508789,9.99249727966053,9.211994686727492
1910,0.0959210395812988,3.3591063442651343,9.704109704886026
1910,0.1276662349700927,4.361838498150284,9.84471399578846
1910,0.1594119071960449,5.262749862745056,10.547735450300625
1910,0.1911826133728027,6.076902478576245,11.110152613910332
1910,0.2237088680267334,6.820860388811208,11.742871922971284
1910,0.2553930282592773,7.464666211003699,12.37559123203222
1910,0.2870216369628906,8.01055236238733,13.359821268349252
1910,0.3187451362609863,8.470883635289265,14.273749159215075
1910,0.3513104915618896,8.862949391476315,15.117374904629656
1910,0.3829543590545654,9.166847578073398,16.031302795495463
1910,0.4146621227264404,9.386122036885366,17.15613712271493
1910,0.4463024139404297,9.537515721388433,18.070065013580734
1910,0.4788990020751953,9.619398623373712,19.124597195348983
1910,0.5107021331787109,9.66928530887858,19.54641006805627
1910,0.5424838066101074,9.661538437235246,20.46033795892208
1910,0.5740787982940674,9.625046269451872,20.9524529770806
1910,0.6067934036254883,9.546408047533165,21.65547443159276
1910,0.6384618282318115,9.453881364804715,22.00698515884884
1910,0.6701867580413818,9.3289692911561,22.63970446790979
1910,0.7018568515777588,9.14469770687995,23.76453879512926
1910,0.7345263957977295,8.923151680220348,24.46756024964142
1910,0.7661471366882324,8.692201577257192,24.95967526779992
1910,0.7978305816650391,8.436879039421246,25.592394576860872
1910,0.8294517993927002,8.167943546116197,26.084509595019373
1910,0.8621742725372314,7.850598637469523,26.998437485885194
1910,0.8940393924713135,7.543235253983574,27.279646067690067
1910,0.9257411956787108,7.217954473421243,27.912365376751
1910,0.9573397636413574,6.896289669855335,28.193573958555877
1910,0.9898993968963624,0.0,28.61538683126316
1910,1.0215415954589844,0.0,28.334178249458294
1910,1.0531680583953855,0.0,18.84338861354411
1910,1.084798812866211,0.0,13.359821268349252
1910,1.1175458431243896,0.0,11.250756904812768
1910,1.1491730213165283,0.0,9.774411850337236
1910,1.1807966232299805,0.0,8.860483959471429
1910,1.2123887538909912,0.0,7.31383675954467
1910,1.2449634075164795,0.0,7.102930323191009
1910,1.2765631675720217,0.0,6.399908868678847
1910,1.3082735538482666,0.0,5.9780959959715565
1910,1.339895248413086,0.0,6.048398141422782
1910,1.3727037906646729,0.0,5.907793850520346
1910,1.40435528755188,0.0,5.9780959959715565
1910,1.435963153839111,0.0,5.9780959959715565
1910,1.4675564765930176,0.0,5.9780959959715565
1910,1.500030279159546,0.39669458106734,5.907793850520346
1910,1.5316588878631592,1.070030868528823,5.767189559617911
1910,1.5632715225219729,1.644608691767896,5.907793850520346
1910,1.594886302947998,2.135211584836572,6.048398141422782
1910,1.6276426315307615,2.568002702386064,6.118700286873992
1910,1.6592702865600586,2.923726754521668,6.329606723227637
1910,1.6908557415008545,3.2270456080967884,6.329606723227637
1910,1.722480535507202,3.486350937787454,6.681117450483718
1910,1.7549781799316406,3.713358788351018,6.751419595934944
1910,1.786588430404663,3.901457986281085,6.751419595934944
1910,1.8182265758514404,4.062189024254602,6.399908868678847
1910,1.8500020503997805,4.199952550677755,6.751419595934944
1910,1.8827874660491943,4.320916592115144,6.751419595934944
1910,1.9144349098205569,4.420302311773891,6.540513159581282
1910,1.946082353591919,4.505142658717889,6.751419595934944
1910,1.977696418762207,4.577495881047489,6.681117450483718
1910,2.010192632675171,4.640857902052005,6.610815305032508
1910,2.04183292388916,4.693408368938333,6.259304577776412
1910,2.073451042175293,4.738240516904835,6.189002432325218
1910,2.105100393295288,4.776551866312554,6.399908868678847
1910,2.1376726627349854,4.810134110938994,6.399908868678847
1910,2.1692798137664795,4.837888848435385,6.540513159581282
1910,2.2009263038635254,4.861613600306673,6.540513159581282
1910,2.2326595783233643,4.881917515914073,6.540513159581282
1910,2.265379905700684,4.8997385011798,6.399908868678847
1910,2.2970259189605717,4.914411434402397,6.470211014130073
1910,2.3286283016204834,4.926921092541593,6.259304577776412
1910,2.3602302074432373,4.937602185398852,6.399908868678847
1910,2.392937421798706,4.947015777499341,6.470211014130073
1910,2.4245519638061523,4.954762722493757,6.329606723227637
1910,2.4561805725097656,4.961379685245271,6.540513159581282
1910,2.4878742694854736,4.9670394977816175,6.399908868678847
1910,2.5204811096191406,4.971998005452848,6.399908868678847
1913,0.0,1.8408108989824503,6.259304577776412
1913,0.0318024158477783,6.937361168435324,5.9780959959715565
1913,0.0634598731994628,11.419747903949256,7.59504534134954
1913,0.0951707363128662,15.163943138456242,10.26652686849575
1913,0.1278750896453857,18.322238463684677,12.797404104739527
1913,0.1596758365631103,20.831274173308486,14.906468468276012
1913,0.1915028095245361,22.82607627696352,16.94523068636129
1913,0.2232780456542968,24.370973459019886,18.773086468092902
1913,0.2559921741485595,25.51414400060132,20.67124439527574
1913,0.2877285480499267,26.267437390161604,22.288193740653707
1913,0.3194799423217773,26.699030694094088,23.83484094058045
1913,0.3512275218963623,26.85296716941818,25.240883849604792
1913,0.3839032649993896,26.924059786716317,25.66269672231208
1913,0.4156067371368408,27.11467973228885,24.95967526779992
1913,0.4473650455474853,27.02970910334668,26.436020322275468
1913,0.4790897369384765,26.471720865357334,29.107501849421663
1913,0.5117988586425781,26.621476094018952,29.599616867580195
1913,0.5434648990631104,29.327347210624904,29.95112759483626
1913,0.5751936435699463,31.62360051479241,32.482004831080054
1913,0.6070103645324707,33.08007494029604,34.4504649037141
1913,0.6397106647491455,27.96686541758944,36.41892497634815
1913,0.6713428497314453,23.015893625053945,36.981342139957896
1913,0.7030444145202637,18.41444004108477,35.50499708548236
1913,0.7348270416259766,17.23268896356357,34.731673485518975
1913,0.7675201892852783,16.315074075777027,34.23955846736045
1913,0.7992591857910156,15.439646460652856,34.4504649037141
1913,0.831068754196167,14.564290946110969,34.731673485518975
1913,0.862983226776123,13.662817124138378,35.15348635822626
1913,0.8961503505706787,12.679279869613634,35.71590352183599
1913,0.9280507564544678,11.764742092652272,35.85650781273842
1913,0.9599001407623292,10.83056601350407,36.27832068544571
1913,0.991767406463623,0.0,36.489227121799374
1913,1.0244855880737305,0.0,34.66137134006776
1913,1.056370973587036,0.0,16.59371995910519
1913,1.088123798370361,0.0,11.250756904812768
1913,1.120038986206055,0.0,10.477433304849397
1913,1.1527554988861084,0.0,10.05562043214209
1913,1.1846115589141846,0.0,9.98531828669088
1913,1.216519832611084,0.0,9.704109704886026
1913,1.2482972145080566,0.0,8.508973232215332
1913,1.281057357788086,0.0,9.493203268532364
